Toon_ID,datetime,diffuse,downwelling
29696,2015-05-02 15:45:00,107.3,423.7
29696,2015-05-02 16:00:00,143.7,363.9
29696,2015-05-02 16:15:00,97.4,343.1
29696,2015-05-02 16:30:00,91.6,302.2
29696,2015-05-02 16:45:00,85.4,261.1
29696,2015-05-02 17:00:00,97.8,163.3
29696,2015-05-02 17:15:00,80.0,139.3
29696,2015-05-02 17:30:00,-0.1,-0.1
29696,2015-05-02 17:45:00,-0.1,-0.1
29696,2015-05-02 18:00:00,-0.1,-0.1
29696,2015-05-02 18:15:00,-0.1,-0.1
29696,2015-05-02 18:30:00,-0.1,-0.1
29696,2015-05-02 18:45:00,-0.1,-0.1
29696,2015-05-02 19:00:00,-0.1,-0.1
29696,2015-05-02 19:15:00,-0.1,-0.1
29696,2015-05-02 19:30:00,-0.1,-0.1
29696,2015-05-02 19:45:00,-0.1,-0.1
29696,2015-05-02 20:00:00,-0.1,-0.1
29696,2015-05-02 20:15:00,-0.1,-0.1
29696,2015-05-02 20:30:00,-0.1,-0.1
29696,2015-05-02 20:45:00,-0.1,-0.1
29696,2015-05-02 21:00:00,-0.1,-0.1
29696,2015-05-02 21:15:00,-0.1,-0.1
29696,2015-05-02 21:30:00,-0.1,-0.1
29696,2015-05-02 21:45:00,-0.1,-0.1
29696,2015-05-02 22:00:00,-0.1,-0.1
29696,2015-05-02 22:15:00,-0.1,-0.1
29696,2015-05-02 22:30:00,-0.1,-0.1
29696,2015-05-02 22:45:00,-0.1,-0.1
29696,2015-05-02 23:00:00,-0.1,-0.1
29696,2015-05-02 23:15:00,-0.1,-0.1
29696,2015-05-02 23:30:00,-0.1,-0.1
29696,2015-05-02 23:45:00,-0.1,-0.1
29696,2015-05-03 00:00:00,-0.1,-0.1
29696,2015-05-03 00:15:00,-0.1,-0.1
29696,2015-05-03 00:30:00,-0.1,-0.1
29696,2015-05-03 00:45:00,-0.1,-0.1
29696,2015-05-03 01:00:00,-0.1,-0.1
29696,2015-05-03 01:15:00,-0.1,-0.1
29696,2015-05-03 01:30:00,-0.1,-0.1
29696,2015-05-03 01:45:00,-0.1,-0.1
29696,2015-05-03 02:00:00,-0.1,-0.1
29696,2015-05-03 02:15:00,-0.1,-0.1
29696,2015-05-03 02:30:00,-0.1,-0.1
29696,2015-05-03 02:45:00,-0.1,-0.1
29696,2015-05-03 03:00:00,-0.1,-0.1
29696,2015-05-03 03:15:00,-0.1,-0.1
29696,2015-05-03 03:30:00,-0.1,-0.1
29696,2015-05-03 03:45:00,-0.1,-0.1
29696,2015-05-03 04:00:00,-0.1,-0.1
29696,2015-05-03 04:15:00,-0.1,-0.1
29696,2015-05-03 04:30:00,-0.1,-0.1
29696,2015-05-03 04:45:00,-0.1,-0.1
29696,2015-05-03 05:00:00,-0.1,-0.1
29696,2015-05-03 05:15:00,-0.1,-0.1
29696,2015-05-03 05:30:00,60.6,66.8
29696,2015-05-03 05:45:00,92.4,133.2
29696,2015-05-03 06:00:00,101.7,119.2
29696,2015-05-03 06:15:00,99.8,108.5
29696,2015-05-03 06:30:00,133.6,151.4
29696,2015-05-03 06:45:00,143.4,157.7
29696,2015-05-03 07:00:00,161.1,176.5
29696,2015-05-03 07:15:00,174.0,189.4
29696,2015-05-03 07:30:00,215.5,241.3
29696,2015-05-03 07:45:00,238.6,267.4
29696,2015-05-03 08:00:00,230.4,249.7
29696,2015-05-03 08:15:00,236.1,253.8
29696,2015-05-03 08:30:00,214.3,228.1
29696,2015-05-03 08:45:00,187.3,199.3
29696,2015-05-03 09:00:00,174.0,185.5
29696,2015-05-03 09:15:00,217.0,230.5
29696,2015-05-03 09:30:00,211.8,225.2
29696,2015-05-03 09:45:00,225.6,239.5
29696,2015-05-03 10:00:00,283.7,301.8
29696,2015-05-03 10:15:00,357.1,386.2
29696,2015-05-03 10:30:00,211.5,225.3
29696,2015-05-03 10:45:00,134.7,147.4
29696,2015-05-03 11:00:00,111.9,124.6
29696,2015-05-03 11:15:00,188.8,202.5
29696,2015-05-03 11:30:00,61.3,74.0
29696,2015-05-03 11:45:00,128.0,140.8
29696,2015-05-03 12:00:00,141.5,154.3
29696,2015-05-03 12:15:00,157.2,170.1
29696,2015-05-03 12:30:00,148.0,160.6
29696,2015-05-03 12:45:00,133.7,145.9
29696,2015-05-03 13:00:00,164.7,177.2
29696,2015-05-03 13:15:00,199.4,212.4
29696,2015-05-03 13:30:00,34.6,45.5
29696,2015-05-03 13:45:00,165.1,176.8
29696,2015-05-03 14:00:00,19.2,29.3
29696,2015-05-03 14:15:00,75.3,84.9
29696,2015-05-03 14:30:00,153.0,163.3
29696,2015-05-03 14:45:00,68.6,77.1
29696,2015-05-03 15:00:00,95.0,103.2
29696,2015-05-03 15:15:00,10.6,17.8
29696,2015-05-03 15:30:00,102.2,109.7
29696,2015-05-03 15:45:00,0.0,0.0
29696,2015-05-03 16:00:00,86.4,92.5
29696,2015-05-03 16:15:00,5.7,14.1
29696,2015-05-03 16:30:00,126.8,159.9
29696,2015-05-03 16:45:00,107.5,135.0
29696,2015-05-03 17:00:00,91.7,181.4
29696,2015-05-03 17:15:00,73.9,181.8
29696,2015-05-03 17:30:00,-0.1,-0.1
29696,2015-05-03 17:45:00,-0.1,-0.1
29696,2015-05-03 18:00:00,-0.1,-0.1
29696,2015-05-03 18:15:00,-0.1,-0.1
29696,2015-05-03 18:30:00,-0.1,-0.1
29696,2015-05-03 18:45:00,-0.1,-0.1
29696,2015-05-03 19:00:00,-0.1,-0.1
29696,2015-05-03 19:15:00,-0.1,-0.1
29696,2015-05-03 19:30:00,-0.1,-0.1
29696,2015-05-03 19:45:00,-0.1,-0.1
29696,2015-05-03 20:00:00,-0.1,-0.1
29696,2015-05-03 20:15:00,-0.1,-0.1
29696,2015-05-03 20:30:00,-0.1,-0.1
29696,2015-05-03 20:45:00,-0.1,-0.1
29696,2015-05-03 21:00:00,-0.1,-0.1
29696,2015-05-03 21:15:00,-0.1,-0.1
29696,2015-05-03 21:30:00,-0.1,-0.1
29696,2015-05-03 21:45:00,-0.1,-0.1
29696,2015-05-03 22:00:00,-0.1,-0.1
29696,2015-05-03 22:15:00,-0.1,-0.1
29696,2015-05-03 22:30:00,-0.1,-0.1
29696,2015-05-03 22:45:00,-0.1,-0.1
29696,2015-05-03 23:00:00,-0.1,-0.1
29696,2015-05-03 23:15:00,-0.1,-0.1
29696,2015-05-03 23:30:00,-0.1,-0.1
29696,2015-05-03 23:45:00,-0.1,-0.1
29696,2015-05-04 00:00:00,-0.1,-0.1
29696,2015-05-04 00:15:00,-0.1,-0.1
29696,2015-05-04 00:30:00,-0.1,-0.1
29696,2015-05-04 00:45:00,-0.1,-0.1
29696,2015-05-04 01:00:00,-0.1,-0.1
29696,2015-05-04 01:15:00,-0.1,-0.1
29696,2015-05-04 01:30:00,-0.1,-0.1
29696,2015-05-04 01:45:00,-0.1,-0.1
29696,2015-05-04 02:00:00,-0.1,-0.1
29696,2015-05-04 02:15:00,-0.1,-0.1
29696,2015-05-04 02:30:00,-0.1,-0.1
29696,2015-05-04 02:45:00,-0.1,-0.1
29696,2015-05-04 03:00:00,-0.1,-0.1
29696,2015-05-04 03:15:00,-0.1,-0.1
29696,2015-05-04 03:30:00,-0.1,-0.1
29696,2015-05-04 03:45:00,-0.1,-0.1
29696,2015-05-04 04:00:00,-0.1,-0.1
29696,2015-05-04 04:15:00,-0.1,-0.1
29696,2015-05-04 04:30:00,-0.1,-0.1
29696,2015-05-04 04:45:00,-0.1,-0.1
29696,2015-05-04 05:00:00,-0.1,-0.1
29696,2015-05-04 05:15:00,-0.1,-0.1
29696,2015-05-04 05:30:00,69.1,167.5
29696,2015-05-04 05:45:00,73.2,86.4
29696,2015-05-04 06:00:00,102.5,167.6
29696,2015-05-04 06:15:00,119.0,157.7
29696,2015-05-04 06:30:00,143.3,198.3
29696,2015-05-04 06:45:00,144.7,173.2
29696,2015-05-04 07:00:00,161.1,191.5
29696,2015-05-04 07:15:00,147.5,167.3
29696,2015-05-04 07:30:00,212.8,260.2
29696,2015-05-04 07:45:00,248.0,401.4
29696,2015-05-04 08:00:00,205.5,233.7
29696,2015-05-04 08:15:00,283.5,354.2
29696,2015-05-04 08:30:00,225.1,253.5
29696,2015-05-04 08:45:00,346.5,466.9
29696,2015-05-04 09:00:00,292.1,332.7
29696,2015-05-04 09:15:00,345.6,403.9
29696,2015-05-04 09:30:00,360.2,423.5
29696,2015-05-04 09:45:00,406.3,577.5
29696,2015-05-04 10:00:00,373.7,697.9
29696,2015-05-04 10:15:00,392.2,703.0
29696,2015-05-04 10:30:00,144.6,801.3
29696,2015-05-04 10:45:00,145.2,810.9
29696,2015-05-04 11:00:00,328.2,791.2
29696,2015-05-04 11:15:00,347.6,785.7
29696,2015-05-04 11:30:00,146.0,822.0
29696,2015-05-04 11:45:00,145.8,819.6
29696,2015-05-04 12:00:00,145.5,814.4
29696,2015-05-04 12:15:00,381.6,742.0
29696,2015-05-04 12:30:00,344.8,753.2
29696,2015-05-04 12:45:00,143.2,781.0
29696,2015-05-04 13:00:00,142.0,764.2
29696,2015-05-04 13:15:00,140.6,744.6
29696,2015-05-04 13:30:00,314.3,675.2
29696,2015-05-04 13:45:00,137.0,698.0
29696,2015-05-04 14:00:00,347.9,518.8
29696,2015-05-04 14:15:00,329.0,433.1
29696,2015-05-04 14:30:00,296.3,332.8
29696,2015-05-04 14:45:00,270.3,300.6
29696,2015-05-04 15:00:00,237.6,264.5
29696,2015-05-04 15:15:00,246.2,329.4
29696,2015-05-04 15:30:00,209.1,374.8
29696,2015-05-04 15:45:00,188.7,333.2
29696,2015-05-04 16:00:00,189.6,282.6
29696,2015-05-04 16:15:00,150.4,225.9
29696,2015-05-04 16:30:00,124.7,246.8
29696,2015-05-04 16:45:00,110.9,185.0
29696,2015-05-04 17:00:00,102.1,143.7
29696,2015-05-04 17:15:00,80.9,102.1
29696,2015-05-04 17:30:00,53.0,57.8
29696,2015-05-04 17:45:00,-0.1,-0.1
29696,2015-05-04 18:00:00,-0.1,-0.1
29696,2015-05-04 18:15:00,-0.1,-0.1
29696,2015-05-04 18:30:00,-0.1,-0.1
29696,2015-05-04 18:45:00,-0.1,-0.1
29696,2015-05-04 19:00:00,-0.1,-0.1
29696,2015-05-04 19:15:00,-0.1,-0.1
29696,2015-05-04 19:30:00,-0.1,-0.1
29696,2015-05-04 19:45:00,-0.1,-0.1
29696,2015-05-04 20:00:00,-0.1,-0.1
29696,2015-05-04 20:15:00,-0.1,-0.1
29696,2015-05-04 20:30:00,-0.1,-0.1
29696,2015-05-04 20:45:00,-0.1,-0.1
29696,2015-05-04 21:00:00,-0.1,-0.1
29696,2015-05-04 21:15:00,-0.1,-0.1
29696,2015-05-04 21:30:00,-0.1,-0.1
29696,2015-05-04 21:45:00,-0.1,-0.1
29696,2015-05-04 22:00:00,-0.1,-0.1
29696,2015-05-04 22:15:00,-0.1,-0.1
29696,2015-05-04 22:30:00,-0.1,-0.1
29696,2015-05-04 22:45:00,-0.1,-0.1
29696,2015-05-04 23:00:00,-0.1,-0.1
29696,2015-05-04 23:15:00,-0.1,-0.1
29696,2015-05-04 23:30:00,-0.1,-0.1
29696,2015-05-04 23:45:00,-0.1,-0.1
29696,2015-05-05 00:00:00,-0.1,-0.1
29696,2015-05-05 00:15:00,-0.1,-0.1
29696,2015-05-05 00:30:00,-0.1,-0.1
29696,2015-05-05 00:45:00,-0.1,-0.1
29696,2015-05-05 01:00:00,-0.1,-0.1
29696,2015-05-05 01:15:00,-0.1,-0.1
29696,2015-05-05 01:30:00,-0.1,-0.1
29696,2015-05-05 01:45:00,-0.1,-0.1
29696,2015-05-05 02:00:00,-0.1,-0.1
29696,2015-05-05 02:15:00,-0.1,-0.1
29696,2015-05-05 02:30:00,-0.1,-0.1
29696,2015-05-05 02:45:00,-0.1,-0.1
29696,2015-05-05 03:00:00,-0.1,-0.1
29696,2015-05-05 03:15:00,-0.1,-0.1
29696,2015-05-05 03:30:00,-0.1,-0.1
29696,2015-05-05 03:45:00,-0.1,-0.1
29696,2015-05-05 04:00:00,-0.1,-0.1
29696,2015-05-05 04:15:00,-0.1,-0.1
29696,2015-05-05 04:30:00,-0.1,-0.1
29696,2015-05-05 04:45:00,-0.1,-0.1
29696,2015-05-05 05:00:00,-0.1,-0.1
29696,2015-05-05 05:15:00,-0.1,-0.1
29696,2015-05-05 05:30:00,82.6,114.9
29696,2015-05-05 05:45:00,97.9,118.5
29696,2015-05-05 06:00:00,127.8,181.3
29696,2015-05-05 06:15:00,140.6,246.6
29696,2015-05-05 06:30:00,139.3,316.3
29696,2015-05-05 06:45:00,177.6,375.8
29696,2015-05-05 07:00:00,193.8,394.0
29696,2015-05-05 07:15:00,225.0,320.3
29696,2015-05-05 07:30:00,246.8,379.3
29696,2015-05-05 07:45:00,263.0,448.6
29696,2015-05-05 08:00:00,309.7,388.7
29696,2015-05-05 08:15:00,316.7,368.1
29696,2015-05-05 08:30:00,298.0,354.0
29696,2015-05-05 08:45:00,173.8,644.8
29696,2015-05-05 09:00:00,246.2,260.6
29696,2015-05-05 09:15:00,289.8,321.5
29696,2015-05-05 09:30:00,392.8,645.1
29696,2015-05-05 09:45:00,428.6,595.5
29696,2015-05-05 10:00:00,321.1,355.4
29696,2015-05-05 10:15:00,268.9,295.4
29696,2015-05-05 10:30:00,341.9,364.5
29696,2015-05-05 10:45:00,23.3,34.9
29696,2015-05-05 11:00:00,0.0,3.3
29696,2015-05-05 11:15:00,34.2,46.0
29696,2015-05-05 11:30:00,2.3,14.0
29696,2015-05-05 11:45:00,42.6,54.3
29696,2015-05-05 12:00:00,140.6,152.4
29696,2015-05-05 12:15:00,440.6,719.0
29696,2015-05-05 12:30:00,441.9,696.0
29696,2015-05-05 12:45:00,439.3,665.6
29696,2015-05-05 13:00:00,378.3,716.8
29696,2015-05-05 13:15:00,183.8,732.0
29696,2015-05-05 13:30:00,398.7,585.0
29696,2015-05-05 13:45:00,376.7,590.2
29696,2015-05-05 14:00:00,175.4,658.0
29696,2015-05-05 14:15:00,352.7,532.1
29696,2015-05-05 14:30:00,333.8,396.1
29696,2015-05-05 14:45:00,320.4,455.4
29696,2015-05-05 15:00:00,300.9,400.1
29696,2015-05-05 15:15:00,243.2,460.1
29696,2015-05-05 15:30:00,147.1,454.4
29696,2015-05-05 15:45:00,228.3,335.2
29696,2015-05-05 16:00:00,133.5,375.5
29696,2015-05-05 16:15:00,125.8,335.5
29696,2015-05-05 16:30:00,160.0,229.1
29696,2015-05-05 16:45:00,130.9,226.9
29696,2015-05-05 17:00:00,98.5,215.2
29696,2015-05-05 17:15:00,87.9,177.0
29696,2015-05-05 17:30:00,76.3,140.0
29696,2015-05-05 17:45:00,-0.1,-0.1
29696,2015-05-05 18:00:00,-0.1,-0.1
29696,2015-05-05 18:15:00,-0.1,-0.1
29696,2015-05-05 18:30:00,-0.1,-0.1
29696,2015-05-05 18:45:00,-0.1,-0.1
29696,2015-05-05 19:00:00,-0.1,-0.1
29696,2015-05-05 19:15:00,-0.1,-0.1
29696,2015-05-05 19:30:00,-0.1,-0.1
29696,2015-05-05 19:45:00,-0.1,-0.1
29696,2015-05-05 20:00:00,-0.1,-0.1
29696,2015-05-05 20:15:00,-0.1,-0.1
29696,2015-05-05 20:30:00,-0.1,-0.1
29696,2015-05-05 20:45:00,-0.1,-0.1
29696,2015-05-05 21:00:00,-0.1,-0.1
29696,2015-05-05 21:15:00,-0.1,-0.1
29696,2015-05-05 21:30:00,-0.1,-0.1
29696,2015-05-05 21:45:00,-0.1,-0.1
29696,2015-05-05 22:00:00,-0.1,-0.1
29696,2015-05-05 22:15:00,-0.1,-0.1
29696,2015-05-05 22:30:00,-0.1,-0.1
29696,2015-05-05 22:45:00,-0.1,-0.1
29696,2015-05-05 23:00:00,-0.1,-0.1
29696,2015-05-05 23:15:00,-0.1,-0.1
29696,2015-05-05 23:30:00,-0.1,-0.1
29696,2015-05-05 23:45:00,-0.1,-0.1
29696,2015-05-06 00:00:00,-0.1,-0.1
29696,2015-05-06 00:15:00,-0.1,-0.1
29696,2015-05-06 00:30:00,-0.1,-0.1
29696,2015-05-06 00:45:00,-0.1,-0.1
29696,2015-05-06 01:00:00,-0.1,-0.1
29696,2015-05-06 01:15:00,-0.1,-0.1
29696,2015-05-06 01:30:00,-0.1,-0.1
29696,2015-05-06 01:45:00,-0.1,-0.1
29696,2015-05-06 02:00:00,-0.1,-0.1
29696,2015-05-06 02:15:00,-0.1,-0.1
29696,2015-05-06 02:30:00,-0.1,-0.1
29696,2015-05-06 02:45:00,-0.1,-0.1
29696,2015-05-06 03:00:00,-0.1,-0.1
29696,2015-05-06 03:15:00,-0.1,-0.1
29696,2015-05-06 03:30:00,-0.1,-0.1
29696,2015-05-06 03:45:00,-0.1,-0.1
29696,2015-05-06 04:00:00,-0.1,-0.1
29696,2015-05-06 04:15:00,-0.1,-0.1
29696,2015-05-06 04:30:00,-0.1,-0.1
29696,2015-05-06 04:45:00,-0.1,-0.1
29696,2015-05-06 05:00:00,-0.1,-0.1
29696,2015-05-06 05:15:00,-0.1,-0.1
29696,2015-05-06 05:30:00,63.2,181.2
29696,2015-05-06 05:45:00,70.1,220.6
29696,2015-05-06 06:00:00,99.0,168.4
29696,2015-05-06 06:15:00,80.1,92.1
29696,2015-05-06 06:30:00,92.3,105.1
29696,2015-05-06 06:45:00,151.3,186.5
29696,2015-05-06 07:00:00,159.5,190.0
29696,2015-05-06 07:15:00,161.7,186.9
29696,2015-05-06 07:30:00,111.4,126.9
29696,2015-05-06 07:45:00,104.4,120.5
29696,2015-05-06 08:00:00,180.2,202.8
29696,2015-05-06 08:15:00,179.6,202.1
29696,2015-05-06 08:30:00,142.2,161.9
29696,2015-05-06 08:45:00,132.3,152.5
29696,2015-05-06 09:00:00,118.1,698.3
29696,2015-05-06 09:15:00,239.8,268.7
29696,2015-05-06 09:30:00,77.8,89.7
29696,2015-05-06 09:45:00,67.3,79.6
29696,2015-05-06 10:00:00,20.9,33.6
29696,2015-05-06 10:15:00,429.5,638.0
29696,2015-05-06 10:30:00,413.2,701.3
29696,2015-05-06 10:45:00,354.6,767.1
29696,2015-05-06 11:00:00,315.7,336.7
29696,2015-05-06 11:15:00,15.7,29.1
29696,2015-05-06 11:30:00,101.2,114.7
29696,2015-05-06 11:45:00,87.2,100.6
29696,2015-05-06 12:00:00,326.8,349.9
29696,2015-05-06 12:15:00,395.8,433.5
29696,2015-05-06 12:30:00,185.4,806.5
29696,2015-05-06 12:45:00,268.3,774.0
29696,2015-05-06 13:00:00,384.4,665.7
29696,2015-05-06 13:15:00,309.5,352.3
29696,2015-05-06 13:30:00,28.9,40.6
29696,2015-05-06 13:45:00,41.3,52.6
29696,2015-05-06 14:00:00,117.1,683.1
29696,2015-05-06 14:15:00,319.7,517.3
29696,2015-05-06 14:30:00,293.5,501.6
29696,2015-05-06 14:45:00,275.8,460.3
29696,2015-05-06 15:00:00,253.8,321.4
29696,2015-05-06 15:15:00,217.1,257.8
29696,2015-05-06 15:30:00,194.7,399.4
29696,2015-05-06 15:45:00,191.5,307.0
29696,2015-05-06 16:00:00,173.2,228.8
29696,2015-05-06 16:15:00,159.8,197.3
29696,2015-05-06 16:30:00,143.5,204.8
29696,2015-05-06 16:45:00,114.9,217.3
29696,2015-05-06 17:00:00,98.3,177.6
29696,2015-05-06 17:15:00,81.8,133.2
29696,2015-05-06 17:30:00,64.4,115.6
29696,2015-05-06 17:45:00,-0.1,-0.1
29696,2015-05-06 18:00:00,-0.1,-0.1
29696,2015-05-06 18:15:00,-0.1,-0.1
29696,2015-05-06 18:30:00,-0.1,-0.1
29696,2015-05-06 18:45:00,-0.1,-0.1
29696,2015-05-06 19:00:00,-0.1,-0.1
29696,2015-05-06 19:15:00,-0.1,-0.1
29696,2015-05-06 19:30:00,-0.1,-0.1
29696,2015-05-06 19:45:00,-0.1,-0.1
29696,2015-05-06 20:00:00,-0.1,-0.1
29696,2015-05-06 20:15:00,-0.1,-0.1
29696,2015-05-06 20:30:00,-0.1,-0.1
29696,2015-05-06 20:45:00,-0.1,-0.1
29696,2015-05-06 21:00:00,-0.1,-0.1
29696,2015-05-06 21:15:00,-0.1,-0.1
29696,2015-05-06 21:30:00,-0.1,-0.1
29696,2015-05-06 21:45:00,-0.1,-0.1
29696,2015-05-06 22:00:00,-0.1,-0.1
29696,2015-05-06 22:15:00,-0.1,-0.1
29696,2015-05-06 22:30:00,-0.1,-0.1
29696,2015-05-06 22:45:00,-0.1,-0.1
29696,2015-05-06 23:00:00,-0.1,-0.1
29696,2015-05-06 23:15:00,-0.1,-0.1
29696,2015-05-06 23:30:00,-0.1,-0.1
29696,2015-05-06 23:45:00,-0.1,-0.1
29696,2015-05-07 00:00:00,-0.1,-0.1
29696,2015-05-07 00:15:00,-0.1,-0.1
29696,2015-05-07 00:30:00,-0.1,-0.1
29696,2015-05-07 00:45:00,-0.1,-0.1
29696,2015-05-07 01:00:00,-0.1,-0.1
29696,2015-05-07 01:15:00,-0.1,-0.1
29696,2015-05-07 01:30:00,-0.1,-0.1
29696,2015-05-07 01:45:00,-0.1,-0.1
29696,2015-05-07 02:00:00,-0.1,-0.1
29696,2015-05-07 02:15:00,-0.1,-0.1
29696,2015-05-07 02:30:00,-0.1,-0.1
29696,2015-05-07 02:45:00,-0.1,-0.1
29696,2015-05-07 03:00:00,-0.1,-0.1
29696,2015-05-07 03:15:00,-0.1,-0.1
29696,2015-05-07 03:30:00,-0.1,-0.1
29696,2015-05-07 03:45:00,-0.1,-0.1
29696,2015-05-07 04:00:00,-0.1,-0.1
29696,2015-05-07 04:15:00,-0.1,-0.1
29696,2015-05-07 04:30:00,-0.1,-0.1
29696,2015-05-07 04:45:00,-0.1,-0.1
29696,2015-05-07 05:00:00,-0.1,-0.1
29696,2015-05-07 05:15:00,-0.1,-0.1
29696,2015-05-07 05:30:00,76.0,94.1
29696,2015-05-07 05:45:00,96.9,138.7
29696,2015-05-07 06:00:00,115.0,188.3
29696,2015-05-07 06:15:00,134.1,217.7
29696,2015-05-07 06:30:00,153.1,275.3
29696,2015-05-07 06:45:00,119.7,369.9
29696,2015-05-07 07:00:00,126.2,409.8
29696,2015-05-07 07:15:00,217.6,370.9
29696,2015-05-07 07:30:00,240.8,400.1
29696,2015-05-07 07:45:00,267.7,404.9
29696,2015-05-07 08:00:00,290.2,442.1
29696,2015-05-07 08:15:00,315.7,447.4
29696,2015-05-07 08:30:00,337.4,485.6
29696,2015-05-07 08:45:00,361.3,500.9
29696,2015-05-07 09:00:00,376.1,555.4
29696,2015-05-07 09:15:00,394.8,563.6
29696,2015-05-07 09:30:00,392.4,644.0
29696,2015-05-07 09:45:00,354.7,722.1
29696,2015-05-07 10:00:00,350.2,749.6
29696,2015-05-07 10:15:00,171.4,787.1
29696,2015-05-07 10:30:00,172.5,799.5
29696,2015-05-07 10:45:00,173.4,809.1
29696,2015-05-07 11:00:00,174.0,815.6
29696,2015-05-07 11:15:00,174.3,819.2
29696,2015-05-07 11:30:00,174.3,819.8
29696,2015-05-07 11:45:00,174.1,817.5
29696,2015-05-07 12:00:00,393.9,774.6
29696,2015-05-07 12:15:00,456.4,673.8
29696,2015-05-07 12:30:00,449.2,599.9
29696,2015-05-07 12:45:00,443.5,597.6
29696,2015-05-07 13:00:00,410.7,673.8
29696,2015-05-07 13:15:00,394.3,659.9
29696,2015-05-07 13:30:00,308.1,710.4
29696,2015-05-07 13:45:00,162.4,695.8
29696,2015-05-07 14:00:00,159.6,668.9
29696,2015-05-07 14:15:00,330.6,551.4
29696,2015-05-07 14:30:00,307.9,532.6
29696,2015-05-07 14:45:00,261.9,548.0
29696,2015-05-07 15:00:00,259.3,486.0
29696,2015-05-07 15:15:00,139.8,504.0
29696,2015-05-07 15:30:00,219.9,415.5
29696,2015-05-07 15:45:00,128.9,427.2
29696,2015-05-07 16:00:00,122.6,387.8
29696,2015-05-07 16:15:00,159.8,327.8
29696,2015-05-07 16:30:00,142.0,255.5
29696,2015-05-07 16:45:00,124.2,233.0
29696,2015-05-07 17:00:00,108.8,205.1
29696,2015-05-07 17:15:00,98.7,186.0
29696,2015-05-07 17:30:00,77.7,135.7
29696,2015-05-07 17:45:00,-0.1,-0.1
29696,2015-05-07 18:00:00,-0.1,-0.1
29696,2015-05-07 18:15:00,-0.1,-0.1
29696,2015-05-07 18:30:00,-0.1,-0.1
29696,2015-05-07 18:45:00,-0.1,-0.1
29696,2015-05-07 19:00:00,-0.1,-0.1
29696,2015-05-07 19:15:00,-0.1,-0.1
29696,2015-05-07 19:30:00,-0.1,-0.1
29696,2015-05-07 19:45:00,-0.1,-0.1
29696,2015-05-07 20:00:00,-0.1,-0.1
29696,2015-05-07 20:15:00,-0.1,-0.1
29696,2015-05-07 20:30:00,-0.1,-0.1
29696,2015-05-07 20:45:00,-0.1,-0.1
29696,2015-05-07 21:00:00,-0.1,-0.1
29696,2015-05-07 21:15:00,-0.1,-0.1
29696,2015-05-07 21:30:00,-0.1,-0.1
29696,2015-05-07 21:45:00,-0.1,-0.1
29696,2015-05-07 22:00:00,-0.1,-0.1
29696,2015-05-07 22:15:00,-0.1,-0.1
29696,2015-05-07 22:30:00,-0.1,-0.1
29696,2015-05-07 22:45:00,-0.1,-0.1
29696,2015-05-07 23:00:00,-0.1,-0.1
29696,2015-05-07 23:15:00,-0.1,-0.1
29696,2015-05-07 23:30:00,-0.1,-0.1
29696,2015-05-07 23:45:00,-0.1,-0.1
29696,2015-05-08 00:00:00,-0.1,-0.1
29696,2015-05-08 00:15:00,-0.1,-0.1
29696,2015-05-08 00:30:00,-0.1,-0.1
29696,2015-05-08 00:45:00,-0.1,-0.1
29696,2015-05-08 01:00:00,-0.1,-0.1
29696,2015-05-08 01:15:00,-0.1,-0.1
29696,2015-05-08 01:30:00,-0.1,-0.1
29696,2015-05-08 01:45:00,-0.1,-0.1
29696,2015-05-08 02:00:00,-0.1,-0.1
29696,2015-05-08 02:15:00,-0.1,-0.1
29696,2015-05-08 02:30:00,-0.1,-0.1
29696,2015-05-08 02:45:00,-0.1,-0.1
29696,2015-05-08 03:00:00,-0.1,-0.1
29696,2015-05-08 03:15:00,-0.1,-0.1
29696,2015-05-08 03:30:00,-0.1,-0.1
29696,2015-05-08 03:45:00,-0.1,-0.1
29696,2015-05-08 04:00:00,-0.1,-0.1
29696,2015-05-08 04:15:00,-0.1,-0.1
29696,2015-05-08 04:30:00,-0.1,-0.1
29696,2015-05-08 04:45:00,-0.1,-0.1
29696,2015-05-08 05:00:00,-0.1,-0.1
29696,2015-05-08 05:15:00,-0.1,-0.1
29696,2015-05-08 05:30:00,73.7,146.4
29696,2015-05-08 05:45:00,89.1,181.4
29696,2015-05-08 06:00:00,115.4,165.9
29696,2015-05-08 06:15:00,135.9,201.8
29696,2015-05-08 06:30:00,142.4,197.1
29696,2015-05-08 06:45:00,162.0,263.2
29696,2015-05-08 07:00:00,184.0,292.2
29696,2015-05-08 07:15:00,206.8,318.4
29696,2015-05-08 07:30:00,212.6,414.3
29696,2015-05-08 07:45:00,251.1,374.0
29696,2015-05-08 08:00:00,275.8,404.3
29696,2015-05-08 08:15:00,291.1,384.4
29696,2015-05-08 08:30:00,294.1,357.0
29696,2015-05-08 08:45:00,335.7,435.1
29696,2015-05-08 09:00:00,354.4,550.3
29696,2015-05-08 09:15:00,373.2,568.0
29696,2015-05-08 09:30:00,377.9,488.1
29696,2015-05-08 09:45:00,329.6,376.5
29696,2015-05-08 10:00:00,302.5,340.0
29696,2015-05-08 10:15:00,347.8,394.8
29696,2015-05-08 10:30:00,406.9,482.4
29696,2015-05-08 10:45:00,400.1,468.6
29696,2015-05-08 11:00:00,445.4,576.0
